0,0.7016848372839241
1,0.07606793645577013
2,0.03288318216372945
3,0.020963648329904314
4,0.02093808973291498
5,0.017977567883167428
6,0.017451431713419417
7,0.015408967438231084
8,0.014625021968227072
9,0.009682847492682205
10,0.009220350765994421
11,0.008878245825379785
12,0.007281414478326175
13,0.005995008834229066
14,0.005543134570875652
15,0.0048884173100796355
16,0.00441147152478686
17,0.004096298870083404
18,0.004074132022231657
19,0.0006756072549731736
20,0.0005953675209117718
21,0.000508694948665376
22,0.0004795677802570806
23,0.00046252220077242493
24,0.0004595039564433199
25,0.00045597044764256417
26,0.0004255259312013143
27,0.00042531057727433264
28,0.00042144510212290036
29,0.00041681435706824915
30,0.0004066168449513836
31,0.0004061118850318312
32,0.000402385634640502
33,0.00039501004451254816
34,0.00038804791251737024
35,0.00038749032049479275
36,0.0003796808924813521
37,0.00037627420951555113
38,0.000374423967690624
39,0.0003729197592133842
40,0.00037116307266566546
41,0.0003692878818592522
42,0.0003638209552425857
43,0.000363429991332955
44,0.0003575005963344511
45,0.00035733204627765096
46,0.0003567620590056528
47,0.00035617315893037737
48,0.0003523460740118455
49,0.0003461194820877987
50,0.00033999125067922986
51,0.0003372290563606453
52,0.000335895628568812
53,0.00033576587908426005
54,0.00033359279162930764
55,0.00032841137911414326
56,0.0003230964062669096
57,0.00031746454471214214
58,0.00030360746868476803
59,0.0002956363322207524
60,0.00028311580223722545
61,0.0002739676684172574
62,0.00027064955988994276
63,0.0002706259651958026
64,0.0002667139677450451
65,0.00025395882794957927
66,0.00024904594115719865
